station_id,file,size_bytes,size_human,present
02758099999,02758099999.csv,2185532,2.08 MiB,True
02759099999,02759099999.csv,3929520,3.75 MiB,True
02760099999,02760099999.csv,2122412,2.02 MiB,True
02761099999,02761099999.csv,3474769,3.31 MiB,True
02763099999,02763099999.csv,3530673,3.37 MiB,True
02764099999,02764099999.csv,2580285,2.46 MiB,True
02765099999,02765099999.csv,1951588,1.86 MiB,True
02766099999,02766099999.csv,2967611,2.83 MiB,True
02767099999,02767099999.csv,2085780,1.99 MiB,True
02768099999,02768099999.csv,2728649,2.60 MiB,True
02769099999,02769099999.csv,4075685,3.89 MiB,True
02770099999,02770099999.csv,3603607,3.44 MiB,True
02771099999,02771099999.csv,3225280,3.08 MiB,True
02772099999,02772099999.csv,2653343,2.53 MiB,True
02773099999,02773099999.csv,3234536,3.08 MiB,True
02777099999,02777099999.csv,3974545,3.79 MiB,True
02778099999,02778099999.csv,3017197,2.88 MiB,True
02780099999,02780099999.csv,1474873,1.41 MiB,True
02781099999,02781099999.csv,2667498,2.54 MiB,True
02787099999,02787099999.csv,2947858,2.81 MiB,True
02788099999,02788099999.csv,3017180,2.88 MiB,True
02789099999,02789099999.csv,4131764,3.94 MiB,True
02790099999,02790099999.csv,2695137,2.57 MiB,True
02791099999,02791099999.csv,2719605,2.59 MiB,True
02793099999,02793099999.csv,2654071,2.53 MiB,True
02794099999,02794099999.csv,2064090,1.97 MiB,True
02795099999,02795099999.csv,2985932,2.85 MiB,True
02796099999,02796099999.csv,2196000,2.09 MiB,True
02797099999,02797099999.csv,2085313,1.99 MiB,True
02798099999,02798099999.csv,2846219,2.71 MiB,True
02799099999,02799099999.csv,4046971,3.86 MiB,True
02800099999,02800099999.csv,2691021,2.57 MiB,True
02801099999,02801099999.csv,3910516,3.73 MiB,True
02803099999,02803099999.csv,2524432,2.41 MiB,True
02804099999,02804099999.csv,3717430,3.55 MiB,True
02805099999,02805099999.csv,3232150,3.08 MiB,True
02807099999,02807099999.csv,8664170,8.26 MiB,True
02807599999,02807599999.csv,5773398,5.51 MiB,True
02811099999,02811099999.csv,2107309,2.01 MiB,True
02812099999,02812099999.csv,2741656,2.61 MiB,True
02813099999,02813099999.csv,3757071,3.58 MiB,True
02814099999,02814099999.csv,4102552,3.91 MiB,True
02815099999,02815099999.csv,2439415,2.33 MiB,True
02816099999,02816099999.csv,3328133,3.17 MiB,True
02817099999,02817099999.csv,2277134,2.17 MiB,True
02818099999,02818099999.csv,2682946,2.56 MiB,True
02819099999,02819099999.csv,2468916,2.35 MiB,True
02820099999,02820099999.csv,2752672,2.63 MiB,True
02821099999,02821099999.csv,2465813,2.35 MiB,True
02823099999,02823099999.csv,220217,215.06 KiB,True
02824099999,02824099999.csv,3097625,2.95 MiB,True
02825099999,02825099999.csv,3051273,2.91 MiB,True
02827099999,02827099999.csv,1958652,1.87 MiB,True
02828099999,02828099999.csv,2249801,2.15 MiB,True
02829099999,02829099999.csv,3481447,3.32 MiB,True
02830099999,02830099999.csv,2358945,2.25 MiB,True
02831099999,02831099999.csv,2760980,2.63 MiB,True
02832099999,02832099999.csv,2039288,1.94 MiB,True
02833099999,02833099999.csv,2491941,2.38 MiB,True
02834099999,02834099999.csv,3296812,3.14 MiB,True
02835099999,02835099999.csv,3809202,3.63 MiB,True
02836099999,02836099999.csv,4040018,3.85 MiB,True
02844099999,02844099999.csv,3277941,3.13 MiB,True
02845099999,02845099999.csv,8604362,8.21 MiB,True
02847099999,02847099999.csv,3696674,3.53 MiB,True
02849099999,02849099999.csv,3984806,3.80 MiB,True
02850099999,02850099999.csv,3187762,3.04 MiB,True
02851099999,02851099999.csv,3277813,3.13 MiB,True
02857099999,02857099999.csv,3268033,3.12 MiB,True
02858099999,02858099999.csv,2758042,2.63 MiB,True
02859099999,02859099999.csv,2742057,2.62 MiB,True
02860099999,02860099999.csv,2022143,1.93 MiB,True
02862099999,02862099999.csv,3050320,2.91 MiB,True
02863099999,02863099999.csv,2192383,2.09 MiB,True
02864099999,02864099999.csv,8621785,8.22 MiB,True
02866099999,02866099999.csv,4104175,3.91 MiB,True
02868099999,02868099999.csv,2390619,2.28 MiB,True
02869099999,02869099999.csv,8980057,8.56 MiB,True
02872099999,02872099999.csv,2926512,2.79 MiB,True
02873099999,02873099999.csv,2953197,2.82 MiB,True
02874099999,02874099999.csv,2001574,1.91 MiB,True
02875099999,02875099999.csv,5777807,5.51 MiB,True
02876099999,02876099999.csv,2221897,2.12 MiB,True
02880099999,02880099999.csv,3645450,3.48 MiB,True
02881099999,02881099999.csv,3882002,3.70 MiB,True
02882099999,02882099999.csv,2636583,2.51 MiB,True
02883099999,02883099999.csv,3207653,3.06 MiB,True
02888099999,02888099999.csv,2670998,2.55 MiB,True
02889099999,02889099999.csv,4069374,3.88 MiB,True
02890099999,02890099999.csv,1866663,1.78 MiB,True
02897099999,02897099999.csv,9358191,8.92 MiB,True
02903099999,02903099999.csv,8631100,8.23 MiB,True
02906099999,02906099999.csv,2244685,2.14 MiB,True
02907099999,02907099999.csv,2709567,2.58 MiB,True
02910099999,02910099999.csv,2305818,2.20 MiB,True
02911099999,02911099999.csv,5810369,5.54 MiB,True
02913099999,02913099999.csv,3788941,3.61 MiB,True
02915099999,02915099999.csv,3906784,3.73 MiB,True
02917099999,02917099999.csv,9253901,8.83 MiB,True
02919099999,02919099999.csv,2742925,2.62 MiB,True
02920099999,02920099999.csv,2197125,2.10 MiB,True
02924099999,02924099999.csv,3023854,2.88 MiB,True
02924599999,02924599999.csv,5835669,5.57 MiB,True
02926099999,02926099999.csv,3946640,3.76 MiB,True
02927099999,02927099999.csv,3038660,2.90 MiB,True
02928099999,02928099999.csv,2921547,2.79 MiB,True
02929099999,02929099999.csv,9330422,8.90 MiB,True
02931099999,02931099999.csv,3150445,3.00 MiB,True
02935099999,02935099999.csv,8749198,8.34 MiB,True
02937099999,02937099999.csv,3124808,2.98 MiB,True
02939099999,02939099999.csv,3422069,3.26 MiB,True
02942099999,02942099999.csv,2494771,2.38 MiB,True
02943099999,02943099999.csv,2120482,2.02 MiB,True
02944099999,02944099999.csv,9046304,8.63 MiB,True
02945099999,02945099999.csv,8680645,8.28 MiB,True
02946099999,02946099999.csv,2539263,2.42 MiB,True
02947099999,02947099999.csv,9107325,8.69 MiB,True
02948099999,02948099999.csv,9414880,8.98 MiB,True
02949099999,02949099999.csv,2653162,2.53 MiB,True
02950099999,02950099999.csv,2892483,2.76 MiB,True
02952099999,02952099999.csv,5904479,5.63 MiB,True
02955099999,02955099999.csv,4037047,3.85 MiB,True
02956099999,02956099999.csv,2267043,2.16 MiB,True
02957099999,02957099999.csv,3833825,3.66 MiB,True
02958099999,02958099999.csv,9479395,9.04 MiB,True
02959099999,02959099999.csv,2958050,2.82 MiB,True
02963099999,02963099999.csv,3970360,3.79 MiB,True
02964099999,02964099999.csv,2985449,2.85 MiB,True
02966099999,02966099999.csv,8745388,8.34 MiB,True
02967099999,02967099999.csv,2974706,2.84 MiB,True
02970099999,02970099999.csv,8653490,8.25 MiB,True
02972099999,02972099999.csv,5938268,5.66 MiB,True
02974099999,02974099999.csv,10357174,9.88 MiB,True
02976099999,02976099999.csv,3788108,3.61 MiB,True
02978099999,02978099999.csv,3970014,3.79 MiB,True
02979099999,02979099999.csv,2158049,2.06 MiB,True
02980099999,02980099999.csv,3454023,3.29 MiB,True
02981099999,02981099999.csv,3710194,3.54 MiB,True
02982099999,02982099999.csv,2356191,2.25 MiB,True
02983099999,02983099999.csv,3799731,3.62 MiB,True
02984099999,02984099999.csv,3609717,3.44 MiB,True
02985199999,02985199999.csv,3837427,3.66 MiB,True
02987099999,02987099999.csv,2162116,2.06 MiB,True
02989099999,02989099999.csv,2714834,2.59 MiB,True
02991099999,02991099999.csv,2135463,2.04 MiB,True
02992099999,02992099999.csv,3489858,3.33 MiB,True
02993099999,02993099999.csv,2146883,2.05 MiB,True
02998099999,02998099999.csv,3267399,3.12 MiB,True
03002099999,03002099999.csv,4088036,3.90 MiB,True
03002399999,03002399999.csv,704,704.00 B,True
03003099999,03003099999.csv,6424288,6.13 MiB,True
03005099999,03005099999.csv,10855249,10.35 MiB,True
03008099999,03008099999.csv,4082771,3.89 MiB,True
03017099999,03017099999.csv,10878013,10.37 MiB,True
03018099999,03018099999.csv,1223252,1.17 MiB,True
03022099999,03022099999.csv,6034200,5.75 MiB,True
03023099999,03023099999.csv,4176115,3.98 MiB,True
03026099999,03026099999.csv,10902811,10.40 MiB,True
03031099999,03031099999.csv,4301107,4.10 MiB,True
03034099999,03034099999.csv,4083830,3.89 MiB,True
03039099999,03039099999.csv,2520245,2.40 MiB,True
03041099999,03041099999.csv,1730351,1.65 MiB,True
03044099999,03044099999.csv,4347716,4.15 MiB,True
03047099999,03047099999.csv,3709356,3.54 MiB,True
03056099999,03056099999.csv,1661,1.62 KiB,True
03059099999,03059099999.csv,6301662,6.01 MiB,True
03062099999,03062099999.csv,9965619,9.50 MiB,True
03063099999,03063099999.csv,4180803,3.99 MiB,True
03065099999,03065099999.csv,2228895,2.13 MiB,True
03066099999,03066099999.csv,10550893,10.06 MiB,True
03068099999,03068099999.csv,9395431,8.96 MiB,True
03072099999,03072099999.csv,2051653,1.96 MiB,True
03075099999,03075099999.csv,10385914,9.90 MiB,True
03075599999,03075599999.csv,3085,3.01 KiB,True
03080099999,03080099999.csv,4143706,3.95 MiB,True
03088099999,03088099999.csv,4195138,4.00 MiB,True
03091099999,03091099999.csv,10624777,10.13 MiB,True
03100099999,03100099999.csv,9003879,8.59 MiB,True
03105099999,03105099999.csv,3815191,3.64 MiB,True
03111099999,03111099999.csv,3853408,3.67 MiB,True
03114099999,03114099999.csv,1629915,1.55 MiB,True
03132099999,03132099999.csv,4078452,3.89 MiB,True
03134099999,03134099999.csv,4187122,3.99 MiB,True
03135099999,03135099999.csv,6241449,5.95 MiB,True
03136099999,03136099999.csv,4214904,4.02 MiB,True
03139499999,03139499999.csv,1760246,1.68 MiB,True
03140099999,03140099999.csv,6296526,6.00 MiB,True
03140199999,03140199999.csv,6058655,5.78 MiB,True
03140299999,03140299999.csv,6242754,5.95 MiB,True
03140399999,03140399999.csv,5748588,5.48 MiB,True
03140599999,03140599999.csv,4197387,4.00 MiB,True
03140699999,03140699999.csv,4638673,4.42 MiB,True
03140799999,03140799999.csv,4537182,4.33 MiB,True
03140899999,03140899999.csv,4898028,4.67 MiB,True
03140999999,03140999999.csv,5432180,5.18 MiB,True
03141299999,03141299999.csv,4839520,4.62 MiB,True
03141399999,03141399999.csv,5458071,5.21 MiB,True
03144099999,03144099999.csv,4312868,4.11 MiB,True
03152099999,03152099999.csv,1901,1.86 KiB,True
03153099999,03153099999.csv,4070445,3.88 MiB,True
03155099999,03155099999.csv,4084931,3.90 MiB,True
03158099999,03158099999.csv,3900094,3.72 MiB,True
03160099999,03160099999.csv,5826932,5.56 MiB,True
03162099999,03162099999.csv,4111855,3.92 MiB,True
03163499999,03163499999.csv,3410072,3.25 MiB,True
03165099999,03165099999.csv,5709686,5.45 MiB,True
03166099999,03166099999.csv,4210941,4.02 MiB,True
03171099999,03171099999.csv,8091935,7.72 MiB,True
03204099999,03204099999.csv,9668372,9.22 MiB,True
03210099999,03210099999.csv,4080790,3.89 MiB,True
03212099999,03212099999.csv,4023883,3.84 MiB,True
03214099999,03214099999.csv,4064838,3.88 MiB,True
03214599999,03214599999.csv,2097822,2.00 MiB,True
03220099999,03220099999.csv,3657813,3.49 MiB,True
03224099999,03224099999.csv,3743136,3.57 MiB,True
03225099999,03225099999.csv,4100565,3.91 MiB,True
03226099999,03226099999.csv,4105596,3.92 MiB,True
03227099999,03227099999.csv,563293,550.09 KiB,True
03230099999,03230099999.csv,4111423,3.92 MiB,True
03238099999,03238099999.csv,4140772,3.95 MiB,True
03240099999,03240099999.csv,10501119,10.01 MiB,True
03243399999,03243399999.csv,5645811,5.38 MiB,True
03257099999,03257099999.csv,10670696,10.18 MiB,True
03263599999,03263599999.csv,4162552,3.97 MiB,True
03264399999,03264399999.csv,6351616,6.06 MiB,True
03265099999,03265099999.csv,4022537,3.84 MiB,True
03275099999,03275099999.csv,4078806,3.89 MiB,True
03281099999,03281099999.csv,2647418,2.52 MiB,True
03292099999,03292099999.csv,4025421,3.84 MiB,True
03301099999,03301099999.csv,4017970,3.83 MiB,True
03302099999,03302099999.csv,10935857,10.43 MiB,True
03305099999,03305099999.csv,4108979,3.92 MiB,True
03313099999,03313099999.csv,3991457,3.81 MiB,True
03316099999,03316099999.csv,4007288,3.82 MiB,True
03318099999,03318099999.csv,6664923,6.36 MiB,True
03321099999,03321099999.csv,7539008,7.19 MiB,True
03323399999,03323399999.csv,5927116,5.65 MiB,True
03330099999,03330099999.csv,4148943,3.96 MiB,True
03334099999,03334099999.csv,6502671,6.20 MiB,True
03344099999,03344099999.csv,4159871,3.97 MiB,True
03346099999,03346099999.csv,2530094,2.41 MiB,True
03346399999,03346399999.csv,5540219,5.28 MiB,True
03346599999,03346599999.csv,6118837,5.84 MiB,True
03347599999,03347599999.csv,6182335,5.90 MiB,True
03351099999,03351099999.csv,4215026,4.02 MiB,True
03354099999,03354099999.csv,4151639,3.96 MiB,True
03372399999,03372399999.csv,4808174,4.59 MiB,True
03373599999,03373599999.csv,6230780,5.94 MiB,True
03377099999,03377099999.csv,10862439,10.36 MiB,True
03379099999,03379099999.csv,10716490,10.22 MiB,True
03382099999,03382099999.csv,4144353,3.95 MiB,True
03384099999,03384099999.csv,6289765,6.00 MiB,True
03385099999,03385099999.csv,3782941,3.61 MiB,True
03385199999,03385199999.csv,6050665,5.77 MiB,True
03391099999,03391099999.csv,8618111,8.22 MiB,True
03392099999,03392099999.csv,4032193,3.85 MiB,True
03396199999,03396199999.csv,2428230,2.32 MiB,True
03405099999,03405099999.csv,4090939,3.90 MiB,True
03409099999,03409099999.csv,3090008,2.95 MiB,True
03410099999,03410099999.csv,4206256,4.01 MiB,True
03414099999,03414099999.csv,10829122,10.33 MiB,True
03414599999,03414599999.csv,3000079,2.86 MiB,True
03418599999,03418599999.csv,5964381,5.69 MiB,True
03462099999,03462099999.csv,10275156,9.80 MiB,True
03469099999,03469099999.csv,10237199,9.76 MiB,True
03482099999,03482099999.csv,9830553,9.38 MiB,True
03488099999,03488099999.csv,4025335,3.84 MiB,True
03492099999,03492099999.csv,6182258,5.90 MiB,True
03494099999,03494099999.csv,3377,3.30 KiB,True
03502099999,03502099999.csv,4169052,3.98 MiB,True
03503099999,03503099999.csv,3994390,3.81 MiB,True
03507099999,03507099999.csv,4205451,4.01 MiB,True
03520099999,03520099999.csv,4142305,3.95 MiB,True
03522099999,03522099999.csv,4102338,3.91 MiB,True
03529099999,03529099999.csv,3998901,3.81 MiB,True
03534099999,03534099999.csv,5841092,5.57 MiB,True
03535099999,03535099999.csv,4144363,3.95 MiB,True
03544099999,03544099999.csv,4158820,3.97 MiB,True
03557399999,03557399999.csv,2663511,2.54 MiB,True
03560099999,03560099999.csv,4122219,3.93 MiB,True
03566199999,03566199999.csv,5234392,4.99 MiB,True
03571599999,03571599999.csv,1500511,1.43 MiB,True
03577035046,03577035046.csv,5554707,5.30 MiB,True
03583035034,03583035034.csv,7495656,7.15 MiB,True
03590099999,03590099999.csv,10708666,10.21 MiB,True
03604099999,03604099999.csv,4103110,3.91 MiB,True
03605099999,03605099999.csv,9969339,9.51 MiB,True
03609099999,03609099999.csv,3131281,2.99 MiB,True
03613099999,03613099999.csv,1207,1.18 KiB,True
03627099999,03627099999.csv,4753,4.64 KiB,True
03633399999,03633399999.csv,2972296,2.83 MiB,True
03644099999,03644099999.csv,7987770,7.62 MiB,True
03647099999,03647099999.csv,4182793,3.99 MiB,True
03649099999,03649099999.csv,11029191,10.52 MiB,True
03658099999,03658099999.csv,10635916,10.14 MiB,True
03658499999,03658499999.csv,580,580.00 B,True
03660099999,03660099999.csv,7011,6.85 KiB,True
03672099999,03672099999.csv,10773518,10.27 MiB,True
03673399999,03673399999.csv,6130492,5.85 MiB,True
03680099999,03680099999.csv,2566903,2.45 MiB,True
03683099999,03683099999.csv,6016082,5.74 MiB,True
03684099999,03684099999.csv,4053080,3.87 MiB,True
03691399999,03691399999.csv,4046715,3.86 MiB,True
03693099999,03693099999.csv,4148606,3.96 MiB,True
03707099999,03707099999.csv,4045236,3.86 MiB,True
03710099999,03710099999.csv,3713139,3.54 MiB,True
03715099999,03715099999.csv,6277321,5.99 MiB,True
03716099999,03716099999.csv,4110669,3.92 MiB,True
03724399999,03724399999.csv,6297069,6.01 MiB,True
03740099999,03740099999.csv,3126110,2.98 MiB,True
03743099999,03743099999.csv,3925013,3.74 MiB,True
03746099999,03746099999.csv,10842363,10.34 MiB,True
03749099999,03749099999.csv,10779388,10.28 MiB,True
03761099999,03761099999.csv,10866486,10.36 MiB,True
03763099999,03763099999.csv,2182,2.13 KiB,True
03766399999,03766399999.csv,3856041,3.68 MiB,True
03768099999,03768099999.csv,6097116,5.81 MiB,True
03768399999,03768399999.csv,6019169,5.74 MiB,True
03769099999,03769099999.csv,4122528,3.93 MiB,True
03770099999,03770099999.csv,2005739,1.91 MiB,True
03772099999,03772099999.csv,10571667,10.08 MiB,True
03776099999,03776099999.csv,5797522,5.53 MiB,True
03781099999,03781099999.csv,4011913,3.83 MiB,True
03796099999,03796099999.csv,2839799,2.71 MiB,True
03797035047,03797035047.csv,4046312,3.86 MiB,True
03800099999,03800099999.csv,3658867,3.49 MiB,True
03803099999,03803099999.csv,6263729,5.97 MiB,True
03806099999,03806099999.csv,2214368,2.11 MiB,True
03808099999,03808099999.csv,4164258,3.97 MiB,True
03809099999,03809099999.csv,11026597,10.52 MiB,True
03823099999,03823099999.csv,4175573,3.98 MiB,True
03827099999,03827099999.csv,4095826,3.91 MiB,True
03832199999,03832199999.csv,9145,8.93 KiB,True
03839099999,03839099999.csv,4630727,4.42 MiB,True
03840099999,03840099999.csv,4013818,3.83 MiB,True
03853099999,03853099999.csv,10833547,10.33 MiB,True
03857099999,03857099999.csv,4077033,3.89 MiB,True
03862099999,03862099999.csv,8367229,7.98 MiB,True
03865099999,03865099999.csv,3852840,3.67 MiB,True
03866099999,03866099999.csv,3191044,3.04 MiB,True
03872099999,03872099999.csv,4093661,3.90 MiB,True
03876099999,03876099999.csv,5955532,5.68 MiB,True
03882099999,03882099999.csv,4149454,3.96 MiB,True
03887399999,03887399999.csv,5874284,5.60 MiB,True
03891599999,03891599999.csv,2949350,2.81 MiB,True
03894099999,03894099999.csv,9217476,8.79 MiB,True
03895099999,03895099999.csv,10497286,10.01 MiB,True
03896099999,03896099999.csv,173994,169.92 KiB,True
03901099999,03901099999.csv,4133790,3.94 MiB,True
03904099999,03904099999.csv,4091345,3.90 MiB,True
03907099999,03907099999.csv,4206804,4.01 MiB,True
03908499999,03908499999.csv,4014963,3.83 MiB,True
03911099999,03911099999.csv,4040988,3.85 MiB,True
03915099999,03915099999.csv,4043025,3.86 MiB,True
